asset_id,wind_speed_mid,power_norm,samples
53,9.0,0.5568520134564575,2710.0
53,9.5,0.5860852527075783,2428.0
53,10.0,0.5981986093050615,2193.0
53,10.5,0.5997264223347685,1858.0
53,11.0,0.6130542940425401,1622.0
53,11.5,0.5813552448906356,1463.0
53,12.0,0.5853310909799108,1344.0
53,12.5,0.5718983615601071,1245.0
53,13.0,0.5645299192949756,1234.0
53,13.5,0.56202763255625,1120.0
53,14.0,0.5552771547033639,1199.0
53,14.5,0.5600391607396131,1051.0
53,15.0,0.5472838078465829,956.0
53,15.5,0.5280721138911084,851.0
53,16.0,0.49130529824453023,777.0
53,16.5,0.47684839205833335,560.0
53,17.0,0.4791031677560606,440.0
53,17.5,0.4646663003694581,406.0
53,18.0,0.4626261197467532,308.0
53,18.5,0.4327918161261261,222.0
53,19.0,0.43115047263653483,177.0
53,19.5,0.3913533812121212,165.0
53,20.0,0.3622267337037037,162.0
53,20.5,0.2839068166463415,164.0
53,21.0,0.23719598475177306,141.0
53,21.5,0.24171847764705884,85.0
53,22.0,0.1430462033898305,59.0
53,22.5,0.05047625,40.0
55,4.0,0.050990060641350206,2370.0
55,4.5,0.07464802350487604,2837.0
55,5.0,0.10660712617631983,3902.0
55,5.5,0.14545789424106187,4671.0
55,6.0,0.20058916476129124,4657.0
55,6.5,0.2622058868890686,4946.0
55,7.0,0.32678373375593844,4701.0
55,7.5,0.3996031544067797,4130.0
55,8.0,0.4627323650943575,3515.0
55,8.5,0.5279456674171197,3127.0
55,9.0,0.5919651573527626,2745.0
55,9.5,0.6203436412904113,2423.0
55,10.0,0.635802967127173,2186.0
55,10.5,0.6658819968470836,1903.0
55,11.0,0.6861262662219575,1679.0
55,11.5,0.6831435554035568,1462.0
55,12.0,0.6752093633512407,1303.0
55,12.5,0.7027512770081018,1152.0
55,13.0,0.7068837863193658,883.0
55,13.5,0.6793927986583852,805.0
55,14.0,0.669303062718869,613.0
55,14.5,0.666953528415978,484.0
55,15.0,0.6751547169047619,448.0
55,15.5,0.6524654146372819,363.0
55,16.0,0.6929378528528528,333.0
55,16.5,0.6746284857487923,276.0
55,17.0,0.6338449058371736,217.0
55,17.5,0.5906499168831169,154.0
55,18.0,0.5792382871794872,156.0
55,18.5,0.5315442222222223,111.0
55,19.0,0.4926485966666666,80.0
55,19.5,0.45410288617886185,41.0
55,20.0,0.30650351746031745,42.0
56,4.0,0.045067304185218156,2246.0
56,4.5,0.06784089347401327,2559.0
56,5.0,0.10072209741972475,3488.0
56,5.5,0.14743659510416665,3840.0
56,6.0,0.2062250763819095,3781.0
56,6.5,0.272401250069541,3595.0
56,7.0,0.3453276719859196,3409.0
56,7.5,0.43302178619654913,2666.0
56,8.0,0.5310586725984949,2259.0
56,8.5,0.6411465721442886,1996.0
56,9.0,0.7363466654728595,1787.0
56,9.5,0.8030726932948811,1387.0
56,10.0,0.8546649195366794,1295.0
56,10.5,0.8623775533384498,1303.0
56,11.0,0.8547730711974111,1236.0
56,11.5,0.8335716782006921,1156.0
56,12.0,0.8330295874263262,1018.0
56,12.5,0.8304313940119761,835.0
56,13.0,0.8135989432989691,776.0
56,13.5,0.8062783052694611,668.0
56,14.0,0.7968045430016863,593.0
56,14.5,0.8031369996070726,509.0
56,15.0,0.7908893767772511,422.0
56,15.5,0.7834669135802469,405.0
56,16.0,0.7737780301507539,398.0
56,16.5,0.7581962341463414,328.0
56,17.0,0.7554342754098361,305.0
56,17.5,0.795302203292181,243.0
56,18.0,0.7721585106382978,188.0
56,18.5,0.7863663101604278,187.0
56,19.0,0.7812072180451127,133.0
56,19.5,0.7455218295774648,142.0
56,20.0,0.689882573964497,169.0
56,20.5,0.5880320775193798,129.0
56,21.0,0.5434630532110092,109.0
56,21.5,0.6126131190476191,84.0
56,22.0,0.5237255384615385,52.0
56,22.5,0.5421921212121212,33.0
